,Date,Bulletin,Obs Code,Residual RA,Residual Dec,Diagonal Residual
104,9/30/2019,2019-S182,586,0.2,0.1,0.223606797749979
105,9/30/2019,2019-S182,850,0.6,0.0,0.6
106,9/30/2019,2019-S182,H01,0.0,0.1,0.1
107,9/30/2019,2019-S182,586,0.0,0.0,0.0
108,9/30/2019,2019-S182,654,0.2,0.1,0.223606797749979
109,9/30/2019,2019-S182,H01,0.0,0.2,0.2
110,9/30/2019,2019-S182,K88,0.3,0.4,0.5
111,9/30/2019,2019-S182,654,0.1,0.0,0.1
112,9/30/2019,2019-S182,H01,0.1,0.2,0.223606797749979
113,9/30/2019,2019-S182,J95,0.3,0.1,0.31622776601683794
114,9/30/2019,2019-S182,654,0.1,0.1,0.14142135623730953
115,9/30/2019,2019-S182,I52,0.1,0.1,0.14142135623730953
116,9/30/2019,2019-S182,K88,0.1,0.4,0.4123105625617661
117,9/30/2019,2019-S182,654,0.0,0.1,0.1
118,9/30/2019,2019-S182,I52,0.4,0.1,0.4123105625617661
119,9/30/2019,2019-S182,K88,0.1,0.3,0.31622776601683794
120,9/30/2019,2019-S182,654,0.0,0.0,0.0
121,9/30/2019,2019-S182,I52,0.1,0.0,0.1
122,9/30/2019,2019-S182,J95,0.2,0.1,0.223606797749979
123,9/30/2019,2019-S182,654,0.1,0.0,0.1
124,9/30/2019,2019-S182,I52,0.2,0.2,0.28284271247461906
125,9/30/2019,2019-S182,J95,0.4,0.0,0.4
126,9/30/2019,2019-S182,654,0.0,0.0,0.0
127,9/30/2019,2019-S182,L01,0.3,0.3,0.4242640687119285
128,9/30/2019,2019-S182,Z80,0.2,0.3,0.36055512754639896
129,9/30/2019,2019-S182,654,0.0,0.0,0.0
130,9/30/2019,2019-S182,L01,0.3,0.1,0.31622776601683794
131,9/30/2019,2019-S182,Z80,0.4,0.6,0.7211102550927979
132,9/30/2019,2019-S182,587,0.0,0.2,0.2
133,9/30/2019,2019-S182,L01,0.6,0.1,0.6082762530298219
134,9/30/2019,2019-S182,Z80,0.3,0.1,0.31622776601683794
135,9/30/2019,2019-S182,118,0.6,0.4,0.7211102550927979
136,9/30/2019,2019-S182,L01,0.1,0.1,0.14142135623730953
137,9/30/2019,2019-S182,W34,1.3,1.1,1.7029386365926402
138,9/30/2019,2019-S182,587,0.3,0.1,0.31622776601683794
139,9/30/2019,2019-S182,L01,0.2,0.1,0.223606797749979
140,9/30/2019,2019-S182,W34,0.5,0.2,0.5385164807134505
141,9/30/2019,2019-S182,587,0.1,0.0,0.1
142,9/30/2019,2019-S182,L01,0.1,0.1,0.14142135623730953
143,9/30/2019,2019-S182,W34,0.4,0.3,0.5
144,9/30/2019,2019-S182,587,0.1,0.3,0.31622776601683794
145,9/30/2019,2019-S182,K96,0.1,0.0,0.1
146,9/30/2019,2019-S182,W34,0.0,0.1,0.1
147,9/30/2019,2019-S182,118,0.9,1.8,2.012461179749811
148,9/30/2019,2019-S182,K96,0.0,0.8,0.8
149,9/30/2019,2019-S182,H36,0.1,0.2,0.223606797749979
150,9/30/2019,2019-S182,K61,0.6,0.4,0.7211102550927979
151,9/30/2019,2019-S182,B49,0.1,0.2,0.223606797749979
152,9/30/2019,2019-S182,H36,1.1,0.4,1.1704699910719625
153,9/30/2019,2019-S182,K61,0.5,0.2,0.5385164807134505
154,9/30/2019,2019-S182,K96,0.2,0.3,0.36055512754639896
155,9/30/2019,2019-S182,H36,0.4,0.5,0.6403124237432849
156,9/30/2019,2019-S182,K61,0.5,0.3,0.58309518948453
157,9/30/2019,2019-S182,B49,0.2,0.1,0.223606797749979
158,9/30/2019,2019-S182,I52,0.1,0.1,0.14142135623730953
159,9/30/2019,2019-S182,K61,0.3,0.2,0.36055512754639896
160,9/30/2019,2019-S182,B49,0.7,0.2,0.7280109889280517
161,9/30/2019,2019-S182,I52,0.1,0.2,0.223606797749979
162,9/30/2019,2019-S182,K61,0.3,0.1,0.31622776601683794
163,9/30/2019,2019-S182,K63,0.2,0.2,0.28284271247461906
164,9/30/2019,2019-S182,I52,0.1,0.1,0.14142135623730953
165,9/30/2019,2019-S182,I93,0.3,0.4,0.5
166,9/30/2019,2019-S182,K63,0.3,0.3,0.4242640687119285
167,9/30/2019,2019-S182,I52,0.0,0.2,0.2
168,9/30/2019,2019-S182,C77,0.6,1.2,1.3416407864998738
169,9/30/2019,2019-S182,K63,0.1,0.2,0.223606797749979
170,9/30/2019,2019-S182,H21,0.0,0.2,0.2
171,9/30/2019,2019-S182,C95,0.1,0.4,0.4123105625617661
172,9/30/2019,2019-S182,K63,0.1,0.1,0.14142135623730953
173,9/30/2019,2019-S182,H21,0.0,0.2,0.2
174,9/30/2019,2019-S182,I93,0.2,0.1,0.223606797749979
175,9/30/2019,2019-S182,K63,0.1,0.1,0.14142135623730953
176,9/30/2019,2019-S182,H21,0.1,0.3,0.31622776601683794
177,9/30/2019,2019-S182,C77,0.4,0.0,0.4
178,9/30/2019,2019-S182,L04,0.3,0.0,0.3
179,9/30/2019,2019-S182,G96,0.0,0.0,0.0
180,9/30/2019,2019-S182,C77,0.3,0.1,0.31622776601683794
181,9/30/2019,2019-S182,595,0.3,0.4,0.5
182,9/30/2019,2019-S182,H21,0.3,0.3,0.4242640687119285
183,9/30/2019,2019-S182,I93,0.4,0.0,0.4
184,9/30/2019,2019-S182,L04,0.4,0.0,0.4
185,9/30/2019,2019-S182,H21,0.3,0.3,0.4242640687119285
186,9/30/2019,2019-S182,C95,0.0,0.2,0.2
187,9/30/2019,2019-S182,595,0.6,0.2,0.6324555320336759
188,9/30/2019,2019-S182,G96,0.1,0.1,0.14142135623730953
189,9/30/2019,2019-S182,C77,0.2,0.2,0.28284271247461906
190,9/30/2019,2019-S182,L04,0.1,0.5,0.5099019513592785
191,9/30/2019,2019-S182,G96,0.0,0.2,0.2
192,9/30/2019,2019-S182,C95,0.3,0.1,0.31622776601683794
193,9/30/2019,2019-S182,595,0.5,0.4,0.6403124237432849
194,9/30/2019,2019-S182,G96,0.1,0.3,0.31622776601683794
195,9/30/2019,2019-S182,586,0.2,0.1,0.223606797749979
196,9/30/2019,2019-S182,850,0.3,0.5,0.58309518948453
197,10/1/2019,2019-T21 ,F51,0.0,0.2,0.2
198,10/1/2019,2019-T21 ,K61,0.1,0.4,0.4123105625617661
199,10/1/2019,2019-T21 ,850,0.4,0.1,0.4123105625617661
200,10/1/2019,2019-T21 ,F51,0.1,0.1,0.14142135623730953
201,10/1/2019,2019-T21 ,K61,0.9,0.1,0.9055385138137417
202,10/1/2019,2019-T21 ,I52,0.0,0.0,0.0
203,10/1/2019,2019-T21 ,F51,0.0,0.2,0.2
204,10/1/2019,2019-T21 ,595,0.1,0.4,0.4123105625617661
205,10/1/2019,2019-T21 ,I52,0.0,0.1,0.1
206,10/1/2019,2019-T21 ,F51,0.2,0.0,0.2
207,10/1/2019,2019-T21 ,595,0.3,1.2,1.2369316876852983
208,10/1/2019,2019-T21 ,I52,0.1,0.1,0.14142135623730953
209,10/1/2019,2019-T21 ,F51,0.0,0.0,0.0
210,10/1/2019,2019-T21 ,587,0.7,0.4,0.8062257748298549
211,10/1/2019,2019-T21 ,I52,0.1,0.7,0.7071067811865475
212,10/1/2019,2019-T21 ,G96,0.0,0.0,0.0
213,10/1/2019,2019-T21 ,587,0.7,0.6,0.9219544457292886
214,10/1/2019,2019-T21 ,850,0.4,0.3,0.5
215,10/1/2019,2019-T21 ,G96,0.1,0.1,0.14142135623730953
216,10/1/2019,2019-T21 ,I93,0.2,0.2,0.28284271247461906
217,10/1/2019,2019-T21 ,850,0.7,0.0,0.7
218,10/1/2019,2019-T21 ,G96,0.1,0.1,0.14142135623730953
219,10/1/2019,2019-T21 ,K63,0.4,0.9,0.9848857801796105
220,10/1/2019,2019-T21 ,850,1.1,0.3,1.140175425099138
221,10/1/2019,2019-T21 ,I52,0.3,0.1,0.31622776601683794
222,10/1/2019,2019-T21 ,I93,0.4,0.1,0.4123105625617661
223,10/1/2019,2019-T21 ,654,0.1,0.0,0.1
224,10/1/2019,2019-T21 ,I52,0.5,0.2,0.5385164807134505
225,10/1/2019,2019-T21 ,K63,0.5,0.5,0.7071067811865476
226,10/1/2019,2019-T21 ,654,0.1,0.1,0.14142135623730953
227,10/1/2019,2019-T21 ,I52,0.0,0.5,0.5
228,10/1/2019,2019-T21 ,I93,0.1,0.0,0.1
229,10/1/2019,2019-T21 ,711,0.7,0.2,0.7280109889280517
230,10/1/2019,2019-T21 ,I52,0.1,0.2,0.223606797749979
231,10/1/2019,2019-T21 ,K63,0.0,0.1,0.1
232,10/1/2019,2019-T21 ,711,0.4,0.3,0.5
233,10/1/2019,2019-T21 ,H21,0.7,0.4,0.8062257748298549
234,10/1/2019,2019-T21 ,K63,0.8,0.1,0.806225774829855
235,10/1/2019,2019-T21 ,711,0.7,0.2,0.7280109889280517
236,10/1/2019,2019-T21 ,H21,0.1,0.3,0.31622776601683794
237,10/1/2019,2019-T21 ,W34,1.5,0.1,1.5033296378372907
238,10/1/2019,2019-T21 ,654,0.1,0.0,0.1
239,10/1/2019,2019-T21 ,I52,0.1,0.1,0.14142135623730953
240,10/1/2019,2019-T21 ,W34,1.3,0.4,1.3601470508735443
241,10/1/2019,2019-T21 ,654,0.1,0.2,0.223606797749979
242,10/1/2019,2019-T21 ,I52,0.0,0.0,0.0
243,10/1/2019,2019-T21 ,W34,0.5,0.1,0.5099019513592785
244,10/1/2019,2019-T21 ,654,0.2,0.0,0.2
245,10/1/2019,2019-T21 ,I52,0.1,0.1,0.14142135623730953
246,10/1/2019,2019-T21 ,W34,0.4,0.1,0.4123105625617661
247,10/1/2019,2019-T21 ,654,0.2,0.1,0.223606797749979
248,10/1/2019,2019-T21 ,I52,0.2,0.2,0.28284271247461906
249,10/1/2019,2019-T21 ,850,0.2,0.5,0.5385164807134505
250,10/1/2019,2019-T21 ,L04,0.4,0.1,0.4123105625617661
251,10/1/2019,2019-T21 ,H21,0.2,0.0,0.2
252,10/1/2019,2019-T21 ,H21,0.1,0.1,0.14142135623730953
253,10/1/2019,2019-T21 ,L04,0.2,0.3,0.36055512754639896
254,10/1/2019,2019-T21 ,K61,0.1,0.4,0.4123105625617661
255,10/1/2019,2019-T21 ,H21,0.3,0.2,0.36055512754639896
256,10/1/2019,2019-T22 ,T05,0.0,0.3,0.3
257,10/1/2019,2019-T22 ,K19,0.4,0.0,0.4
258,10/1/2019,2019-T22 ,K88,0.1,0.3,0.31622776601683794
259,10/1/2019,2019-T22 ,T05,0.2,0.4,0.447213595499958
260,10/1/2019,2019-T22 ,K63,0.7,0.2,0.7280109889280517
261,10/1/2019,2019-T22 ,033,0.0,0.1,0.1
262,10/1/2019,2019-T22 ,T05,0.3,0.1,0.31622776601683794
263,10/1/2019,2019-T22 ,I93,0.0,0.0,0.0
264,10/1/2019,2019-T22 ,033,0.2,0.2,0.28284271247461906
265,10/1/2019,2019-T22 ,T05,0.3,0.7,0.7615773105863908
266,10/1/2019,2019-T22 ,K19,0.1,1.0,1.004987562112089
267,10/1/2019,2019-T22 ,033,0.3,0.0,0.3
268,10/1/2019,2019-T22 ,595,0.2,0.0,0.2
269,10/1/2019,2019-T22 ,K63,0.1,0.4,0.4123105625617661
270,10/1/2019,2019-T22 ,W34,0.4,0.2,0.447213595499958
271,10/1/2019,2019-T22 ,K61,0.2,0.0,0.2
272,10/1/2019,2019-T22 ,C95,0.3,0.4,0.5
273,10/1/2019,2019-T22 ,W34,0.1,0.4,0.4123105625617661
274,10/1/2019,2019-T22 ,595,0.1,0.2,0.223606797749979
275,10/1/2019,2019-T22 ,I93,0.1,0.1,0.14142135623730953
276,10/1/2019,2019-T22 ,W34,0.6,1.0,1.16619037896906
277,10/1/2019,2019-T22 ,K61,0.2,0.4,0.447213595499958
278,10/1/2019,2019-T22 ,586,0.2,0.0,0.2
279,10/1/2019,2019-T22 ,W34,0.3,0.1,0.31622776601683794
280,10/1/2019,2019-T22 ,595,0.3,0.0,0.3
281,10/1/2019,2019-T22 ,586,0.3,0.3,0.4242640687119285
282,10/1/2019,2019-T22 ,H21,0.3,0.4,0.5
283,10/1/2019,2019-T22 ,595,0.2,0.0,0.2
284,10/1/2019,2019-T22 ,586,0.1,0.2,0.223606797749979
285,10/1/2019,2019-T22 ,W34,0.1,0.3,0.31622776601683794
286,10/1/2019,2019-T22 ,K61,0.4,0.2,0.447213595499958
287,10/1/2019,2019-T22 ,586,0.4,0.2,0.447213595499958
288,10/1/2019,2019-T22 ,H21,0.2,0.4,0.447213595499958
289,10/1/2019,2019-T22 ,595,0.3,0.3,0.4242640687119285
290,10/1/2019,2019-T22 ,586,0.7,0.1,0.7071067811865475
291,10/1/2019,2019-T22 ,H21,0.2,0.3,0.36055512754639896
292,10/1/2019,2019-T22 ,595,0.1,0.1,0.14142135623730953
293,10/1/2019,2019-T22 ,586,0.1,0.0,0.1
294,10/1/2019,2019-T22 ,H21,0.3,0.2,0.36055512754639896
295,10/1/2019,2019-T22 ,C95,0.0,0.4,0.4
296,10/1/2019,2019-T22 ,586,0.0,0.0,0.0
297,10/1/2019,2019-T22 ,I52,0.1,0.2,0.223606797749979
298,10/1/2019,2019-T22 ,C95,0.0,0.1,0.1
299,10/1/2019,2019-T22 ,586,0.4,0.3,0.5
300,10/1/2019,2019-T22 ,I52,0.2,0.2,0.28284271247461906
301,10/1/2019,2019-T22 ,C95,0.5,0.0,0.5
302,10/1/2019,2019-T22 ,587,0.6,0.1,0.6082762530298219
303,10/1/2019,2019-T22 ,I52,0.3,0.1,0.31622776601683794
304,10/1/2019,2019-T22 ,I93,0.3,0.1,0.31622776601683794
305,10/1/2019,2019-T22 ,587,0.4,0.1,0.4123105625617661
306,10/1/2019,2019-T22 ,654,0.3,0.0,0.3
307,10/1/2019,2019-T22 ,K19,0.3,0.2,0.36055512754639896
308,10/1/2019,2019-T22 ,587,0.8,0.5,0.9433981132056605
309,10/1/2019,2019-T22 ,654,0.3,0.2,0.36055512754639896
310,10/1/2019,2019-T22 ,K63,0.1,0.2,0.223606797749979
311,10/1/2019,2019-T22 ,C77,0.3,0.0,0.3
312,10/1/2019,2019-T22 ,K88,0.0,0.2,0.2
313,10/1/2019,2019-T22 ,C95,0.2,0.4,0.447213595499958
314,10/1/2019,2019-T22 ,C77,0.2,0.2,0.28284271247461906
315,10/1/2019,2019-T22 ,K88,0.1,0.2,0.223606797749979
316,10/1/2019,2019-T22 ,K63,0.4,0.1,0.4123105625617661
317,10/1/2019,2019-T22 ,C77,0.5,0.1,0.5099019513592785
318,10/1/2019,2019-T22 ,K88,0.0,0.2,0.2
319,10/1/2019,2019-T22 ,K19,0.4,0.1,0.4123105625617661
320,10/1/2019,2019-T22 ,203,0.3,0.2,0.36055512754639896
321,10/1/2019,2019-T22 ,104,0.1,0.2,0.223606797749979
322,10/1/2019,2019-T22 ,K63,0.5,0.0,0.5
323,10/1/2019,2019-T22 ,203,0.1,0.1,0.14142135623730953
324,10/1/2019,2019-T22 ,104,0.0,0.4,0.4
325,10/1/2019,2019-T22 ,I93,0.2,0.2,0.28284271247461906
326,10/1/2019,2019-T22 ,K88,0.2,0.3,0.36055512754639896
327,10/1/2019,2019-T22 ,104,0.0,0.1,0.1
328,10/1/2019,2019-T22 ,K19,0.3,0.3,0.4242640687119285
329,10/1/2019,2019-T22 ,203,0.1,0.1,0.14142135623730953
330,10/1/2019,2019-T22 ,C95,0.1,0.1,0.14142135623730953
331,10/1/2019,2019-T22 ,K88,0.4,0.3,0.5
332,10/2/2019,2019-T46 ,F51,0.0,0.0,0.0
333,10/2/2019,2019-T46 ,I52,0.0,0.0,0.0
334,10/2/2019,2019-T46 ,H21,0.0,0.0,0.0
335,10/2/2019,2019-T46 ,F51,0.2,0.1,0.223606797749979
336,10/2/2019,2019-T46 ,I52,0.1,0.5,0.5099019513592785
337,10/2/2019,2019-T46 ,H21,0.0,0.2,0.2
338,10/2/2019,2019-T46 ,F51,0.0,0.0,0.0
339,10/2/2019,2019-T46 ,I52,0.3,0.2,0.36055512754639896
340,10/2/2019,2019-T46 ,I52,0.3,0.2,0.36055512754639896
341,10/2/2019,2019-T46 ,F51,0.2,0.1,0.223606797749979
342,10/2/2019,2019-T46 ,I52,0.2,0.3,0.36055512754639896
343,10/2/2019,2019-T46 ,I52,0.2,0.3,0.36055512754639896
344,10/2/2019,2019-T46 ,G96,0.1,0.1,0.14142135623730953
345,10/2/2019,2019-T46 ,I52,0.2,0.2,0.28284271247461906
346,10/2/2019,2019-T46 ,I52,0.2,0.1,0.223606797749979
347,10/2/2019,2019-T46 ,G96,0.1,0.2,0.223606797749979
348,10/2/2019,2019-T46 ,H21,0.1,0.1,0.14142135623730953
349,10/2/2019,2019-T46 ,654,0.1,0.2,0.223606797749979
350,10/2/2019,2019-T46 ,G96,0.1,0.4,0.4123105625617661
351,10/2/2019,2019-T46 ,H21,0.0,0.2,0.2
352,10/2/2019,2019-T46 ,654,0.2,0.1,0.223606797749979
353,10/2/2019,2019-T46 ,G96,0.1,0.7,0.7071067811865475
354,10/2/2019,2019-T46 ,H21,0.1,0.1,0.14142135623730953
355,10/2/2019,2019-T46 ,654,0.1,0.1,0.14142135623730953
356,10/2/2019,2019-T46 ,I52,0.2,0.3,0.36055512754639896
357,10/2/2019,2019-T46 ,H21,0.1,0.1,0.14142135623730953
358,10/2/2019,2019-T46 ,654,0.1,0.0,0.1
359,10/7/2019,2019-T114,G96,0.4,0.3,0.5
360,10/7/2019,2019-T114,474,0.1,0.0,0.1
361,10/7/2019,2019-T114,I52,0.4,0.3,0.5
362,10/7/2019,2019-T114,G96,0.0,0.2,0.2
363,10/7/2019,2019-T114,104,0.0,0.3,0.3
364,10/7/2019,2019-T114,H36,0.2,0.5,0.5385164807134505
365,10/7/2019,2019-T114,G96,0.2,2.5,2.5079872407968904
366,10/7/2019,2019-T114,104,0.2,0.7,0.7280109889280517
367,10/7/2019,2019-T114,H36,0.0,0.5,0.5
368,10/7/2019,2019-T114,G96,0.7,0.4,0.8062257748298549
369,10/7/2019,2019-T114,104,0.3,0.5,0.58309518948453
370,10/7/2019,2019-T114,H36,0.1,0.5,0.5099019513592785
371,10/7/2019,2019-T114,I52,0.1,0.2,0.223606797749979
372,10/7/2019,2019-T114,K63,0.4,0.3,0.5
373,10/7/2019,2019-T114,H36,0.1,0.7,0.7071067811865475
374,10/7/2019,2019-T114,I52,0.3,0.4,0.5
375,10/7/2019,2019-T114,K63,0.1,0.7,0.7071067811865475
376,10/7/2019,2019-T114,734,0.4,2.5,2.5317977802344327
377,10/7/2019,2019-T114,I52,0.2,0.0,0.2
378,10/7/2019,2019-T114,K63,0.4,0.7,0.8062257748298549
379,10/7/2019,2019-T114,734,0.2,1.0,1.019803902718557
380,10/7/2019,2019-T114,I52,0.1,0.2,0.223606797749979
381,10/7/2019,2019-T114,K63,1.3,0.4,1.3601470508735443
382,10/7/2019,2019-T114,734,0.2,1.1,1.118033988749895
383,10/7/2019,2019-T114,I52,0.2,0.2,0.28284271247461906
384,10/7/2019,2019-T114,L01,0.1,0.4,0.4123105625617661
385,10/7/2019,2019-T114,654,0.0,0.3,0.3
386,10/7/2019,2019-T114,I52,0.1,0.1,0.14142135623730953
387,10/7/2019,2019-T114,L01,0.1,0.0,0.1
388,10/7/2019,2019-T114,654,0.1,0.1,0.14142135623730953
389,10/7/2019,2019-T114,I52,0.1,0.2,0.223606797749979
390,10/7/2019,2019-T114,L01,0.1,0.2,0.223606797749979
391,10/7/2019,2019-T114,654,0.2,0.3,0.36055512754639896
392,10/7/2019,2019-T114,I52,0.3,0.2,0.36055512754639896
393,10/7/2019,2019-T114,Z84,0.6,0.7,0.9219544457292886
394,10/7/2019,2019-T114,654,0.0,0.3,0.3
395,10/7/2019,2019-T114,474,0.2,0.4,0.447213595499958
396,10/7/2019,2019-T114,Z84,0.2,0.1,0.223606797749979
397,10/7/2019,2019-T114,474,0.1,0.3,0.31622776601683794
398,10/7/2019,2019-T114,474,0.3,0.0,0.3
399,10/7/2019,2019-T114,Z84,0.1,0.4,0.4123105625617661
400,10/7/2019,2019-T114,474,0.2,0.1,0.223606797749979
401,10/7/2019,2019-T114,474,0.0,0.4,0.4
402,10/7/2019,2019-T114,I52,0.6,0.2,0.6324555320336759
403,10/7/2019,2019-T114,474,0.1,0.1,0.14142135623730953
404,10/7/2019,2019-T114,474,0.1,0.2,0.223606797749979
405,10/7/2019,2019-T114,I52,0.0,0.1,0.1
406,10/7/2019,2019-T114,474,0.1,0.0,0.1
407,10/7/2019,2019-T115,G96,0.2,0.6,0.6324555320336759
